year_country_id,country_id,year_id,total_pop,pop_density,age_pop
220,66,2,1237112.5,133.8866341991342,34.9380585238322
221,55,2,2061373.0,102.36234978647332,42.2564367999229
222,58,2,30866493.5,24.11282796624602,27.3332026665313
223,70,2,6360041.0,13.53401783244313,24.4644158982884
224,71,2,1291803.5,636.3564039408867,34.4448451539395
225,63,2,6632125.5,3.9566480212958135,25.5784112301709
226,89,2,1959863.0,31.49537981904961,42.0437115212949
227,67,2,1237112.5,133.8866341991342,34.9380585238322
228,53,2,6249126.0,15.450426862284065,24.2414638804122
229,86,2,19777050.5,85.95877231871208,40.6185505013482
230,73,2,1315849.0,30.273064004049143,40.6913539432587
231,65,2,2809915.0,259.45660203139425,28.2714764938267
232,62,2,4136443.500000001,74.00249570631173,42.7091610395005
233,72,2,7408009.5,6740.6819836214745,42.1712434904817
234,161,2,14348740.0,22.872349921892436,15.0365551437659
235,69,2,1761763.5,161.55557083906464,27.7426864862475
236,76,2,81652088.5,106.09623715573204,29.8752573323996
237,74,2,264627418.0,138.4808860183858,28.1034581325065
238,82,2,10006366.5,112.69192175146968,21.8282428535569
239,80,2,9868428.0,119.3886617145346,29.8728908424326
240,90,2,106735719.0,355.78573,22.5829226075142
241,84,2,1404052632.0,146.2554825,35.9852705182425
242,79,2,747866.0,19.478720633432307,25.3762647683745
243,77,2,6108461.5,31.8480787278415,24.1078703801644
244,87,2,7126083.0,92.86492650125103,42.4815358312762
